ImageId,Label
2996,6
2997,3
2998,6
2999,9
3000,9
3001,9
3002,1
3003,8
3004,7
3005,6
3006,0
3007,9
3008,8
3009,0
3010,6
3011,9
3012,9
3013,9
3014,3
3015,1
3016,8
3017,8
3018,1
3019,6
3020,0
3021,6
3022,1
3023,1
3024,8
3025,6
3026,9
3027,2
3028,6
3029,9
3030,6
3031,9
3032,9
3033,9
3034,1
3035,0
3036,0
3037,1
3038,8
3039,9
3040,1
3041,1
3042,1
3043,8
3044,9
3045,9
3046,9
3047,1
3048,9
3049,9
3050,6
3051,0
3052,6
3053,1
3054,1
3055,9
3056,9
3057,1
3058,9
3059,9
3060,9
3061,1
3062,9
3063,2
3064,1
3065,6
3066,9
3067,8
3068,9
3069,3
3070,9
3071,1
3072,9
3073,1
3074,9
3075,1
3076,8
3077,0
3078,9
3079,9
3080,1
3081,1
3082,8
3083,1
3084,1
3085,9
3086,1
3087,9
3088,1
3089,1
3090,1
3091,8
3092,6
3093,1
3094,0
3095,8
3096,9
3097,9
3098,9
3099,8
3100,8
3101,1
3102,0
3103,6
3104,9
3105,6
3106,9
3107,9
3108,9
3109,1
3110,6
3111,0
3112,9
3113,1
3114,8
3115,8
3116,6
3117,1
3118,9
3119,9
3120,1
3121,8
3122,9
3123,9
3124,9
3125,9
3126,1
3127,6
3128,6
3129,1
3130,1
3131,9
3132,1
3133,8
3134,1
3135,0
3136,2
3137,1
3138,6
3139,9
3140,9
3141,1
3142,8
3143,9
3144,9
3145,1
3146,6
3147,9
3148,9
3149,4
3150,9
3151,9
3152,9
3153,8
3154,6
3155,8
3156,0
3157,0
3158,6
3159,1
3160,5
3161,6
3162,3
3163,8
3164,8
3165,1
3166,9
3167,1
3168,9
3169,6
3170,9
3171,8
3172,9
3173,1
3174,1
3175,8
3176,6
3177,6
3178,6
3179,3
3180,8
3181,6
3182,9
3183,0
3184,8
3185,9
3186,6
3187,9
3188,0
3189,6
3190,9
3191,9
3192,9
3193,0
3194,8
3195,1
3196,9
3197,9
3198,8
3199,6
3200,8
3201,9
3202,1
3203,5
3204,9
3205,6
3206,9
3207,9
3208,9
3209,8
3210,1
3211,9
3212,1
3213,5
3214,9
3215,1
3216,8
3217,1
3218,9
3219,6
3220,9
3221,8
3222,1
3223,6
3224,8
3225,9
3226,6
3227,3
3228,6
3229,9
3230,9
3231,9
3232,9
3233,1
3234,1
3235,9
3236,1
3237,1
3238,9
3239,7
3240,8
3241,9
3242,9
3243,9
3244,0
3245,6
3246,8
3247,1
3248,8
3249,9
3250,6
3251,9
3252,6
3253,5
3254,9
3255,6
3256,6
3257,9
3258,8
3259,0
3260,9
3261,9
3262,1
3263,1
3264,9
3265,9
3266,6
3267,9
3268,9
3269,9
3270,0
3271,6
3272,9
3273,1
3274,0
3275,1
3276,1
3277,1
3278,1
3279,9
3280,7
3281,3
3282,6
3283,2
3284,1
3285,3
3286,9
3287,1
3288,3
3289,9
3290,9
3291,8
3292,6
3293,1
3294,8
3295,9
3296,1
3297,6
3298,9
3299,6
3300,3
3301,8
3302,1
3303,8
3304,3
3305,9
3306,9
3307,8
3308,5
3309,3
3310,1
3311,9
3312,9
3313,4
3314,9
3315,2
3316,1
3317,9
3318,1
3319,1
3320,8
3321,1
3322,1
3323,3
3324,9
3325,1
3326,6
3327,8
3328,6
3329,3
3330,6
3331,6
3332,1
3333,9
3334,6
3335,9
3336,0
3337,6
3338,6
3339,9
3340,6
3341,7
3342,6
3343,1
3344,8
3345,6
3346,1
3347,8
3348,9
3349,6
3350,4
3351,1
3352,1
3353,9
3354,1
3355,6
3356,1
3357,9
3358,8
3359,2
3360,6
3361,3
3362,6
3363,9
3364,8
3365,0
3366,1
3367,9
3368,8
3369,9
3370,7
3371,9
3372,8
3373,6
3374,0
3375,1
3376,9
3377,9
3378,6
3379,9
3380,6
3381,9
3382,9
3383,9
3384,9
3385,9
3386,9
3387,1
3388,0
3389,9
3390,9
3391,9
3392,6
3393,1
3394,1
3395,9
3396,1
3397,6
3398,1
3399,8
3400,6
3401,1
3402,5
3403,0
3404,6
3405,2
3406,8
3407,9
3408,1
3409,6
3410,8
3411,8
3412,9
3413,9
3414,9
3415,9
3416,9
3417,0
3418,8
3419,9
3420,1
3421,4
3422,9
3423,8
3424,9
3425,1
3426,8
3427,9
3428,6
3429,3
3430,9
3431,1
3432,1
3433,1
3434,3
3435,1
3436,8
3437,6
3438,1
3439,8
3440,1
3441,0
3442,9
3443,1
3444,9
3445,6
3446,8
3447,0
3448,8
3449,7
3450,6
3451,6
3452,3
3453,1
3454,9
3455,8
3456,6
3457,1
3458,8
3459,1
3460,3
3461,9
3462,8
3463,8
3464,1
3465,6
3466,3
3467,8
3468,9
3469,9
3470,1
3471,8
3472,1
3473,8
3474,9
3475,9
3476,6
3477,3
3478,8
3479,9
3480,9
3481,6
3482,0
3483,9
3484,3
3485,7
3486,6
3487,6
3488,0
3489,9
3490,1
3491,9
3492,5
3493,1
3494,0
3495,1
3496,9
3497,1
3498,1
3499,1
3500,1
3501,0
3502,9
3503,9
3504,6
3505,1
3506,1
3507,8
3508,8
3509,0
3510,6
3511,9
3512,0
3513,1
3514,8
3515,1
3516,9
3517,0
3518,8
3519,9
3520,8
3521,6
3522,9
3523,1
3524,8
3525,1
3526,6
3527,1
3528,9
3529,1
3530,0
3531,6
3532,8
3533,1
3534,3
3535,9
3536,6
3537,9
3538,9
3539,9
3540,9
3541,3
3542,9
3543,8
3544,6
3545,9
3546,3
3547,3
3548,8
3549,9
3550,7
3551,1
3552,6
3553,9
3554,9
3555,9
3556,8
3557,9
3558,9
3559,1
3560,3
3561,8
3562,6
3563,8
3564,9
3565,9
3566,1
3567,6
3568,6
3569,9
3570,1
3571,3
3572,9
3573,6
3574,6
3575,9
3576,1
3577,0
3578,1
3579,6
3580,3
3581,1
3582,1
3583,9
3584,8
3585,6
3586,1
3587,9
3588,8
3589,0
3590,8
3591,1
3592,6
3593,1
3594,3
3595,1
3596,6
3597,8
3598,1
3599,6
3600,9
3601,9
3602,9
3603,8
3604,9
3605,1
3606,1
3607,1
3608,9
3609,9
3610,3
3611,2
3612,9
3613,8
3614,6
3615,9
3616,6
3617,8
3618,0
3619,1
3620,0
3621,9
3622,1
3623,9
3624,9
3625,1
3626,8
3627,3
3628,6
3629,9
3630,9
3631,8
3632,8
3633,3
3634,1
3635,1
3636,9
3637,6
3638,0
3639,4
3640,3
3641,9
3642,1
3643,6
3644,6
3645,9
3646,9
3647,9
3648,9
3649,1
3650,3
3651,6
3652,6
3653,1
3654,9
3655,1
3656,6
3657,6
3658,7
3659,9
3660,6
3661,1
3662,6
3663,9
3664,8
3665,8
3666,9
3667,1
3668,1
3669,3
3670,1
3671,2
3672,0
3673,1
3674,6
3675,8
3676,9
3677,0
3678,8
3679,8
3680,8
3681,6
3682,8
3683,8
3684,6
3685,9
3686,6
3687,9
3688,1
3689,9
3690,6
3691,0
3692,1
3693,1
3694,6
3695,1
3696,1
3697,5
3698,1
3699,1
3700,9
3701,9
3702,0
3703,1
3704,9
3705,8
3706,6
3707,0
3708,9
3709,8
3710,1
3711,6
3712,2
3713,3
3714,9
3715,0
3716,9
3717,8
3718,0
3719,3
3720,1
3721,1
3722,1
3723,3
3724,1
3725,1
3726,9
3727,9
3728,1
3729,9
3730,0
3731,7
3732,1
3733,6
3734,9
3735,8
3736,2
3737,6
3738,9
3739,9
3740,9
3741,1
3742,8
3743,0
3744,9
3745,1
3746,6
3747,6
3748,1
3749,9
3750,3
3751,6
3752,8
3753,9
3754,9
3755,8
3756,6
3757,1
3758,2
3759,0
3760,9
3761,6
3762,1
3763,9
3764,1
3765,9
3766,9
3767,3
3768,6
3769,6
3770,1
3771,9
3772,1
3773,0
3774,1
3775,1
3776,8
3777,9
3778,6
3779,1
3780,9
3781,6
3782,6
3783,1
3784,8
3785,9
3786,9
3787,6
3788,8
3789,9
3790,9
3791,1
3792,9
3793,8
3794,9
3795,9
3796,3
3797,9
3798,8
3799,3
3800,0
3801,8
3802,3
3803,9
3804,9
3805,9
3806,8
3807,1
3808,1
3809,9
3810,3
3811,6
3812,9
3813,6
3814,1
3815,1
3816,9
3817,4
3818,9
3819,1
3820,9
3821,9
3822,7
3823,6
3824,1
3825,1
3826,8
3827,9
3828,0
3829,1
3830,8
3831,0
3832,8
3833,9
3834,3
3835,9
3836,6
3837,6
3838,1
3839,8
3840,1
3841,9
3842,9
3843,8
3844,8
3845,2
3846,9
3847,4
3848,9
3849,9
3850,1
3851,1
3852,1
3853,6
3854,9
3855,1
3856,6
3857,9
3858,1
3859,5
3860,1
3861,6
3862,9
3863,6
3864,3
3865,1
3866,0
3867,8
3868,6
3869,7
3870,9
3871,8
3872,8
3873,8
3874,1
3875,9
3876,9
3877,0
3878,9
3879,9
3880,4
3881,1
3882,9
3883,9
3884,5
3885,9
3886,6
3887,7
3888,9
3889,9
3890,9
3891,6
3892,8
3893,1
3894,2
3895,6
3896,0
3897,8
3898,1
3899,1
3900,9
3901,5
3902,9
3903,6
3904,1
3905,3
3906,9
3907,1
3908,1
3909,9
3910,1
3911,8
3912,0
3913,8
3914,8
3915,8
3916,9
3917,9
3918,1
3919,1
3920,1
3921,9
3922,8
3923,8
3924,1
3925,1
3926,9
3927,6
3928,9
3929,8
3930,1
3931,9
3932,1
3933,1
3934,6
3935,6
3936,9
3937,3
3938,9
3939,0
3940,9
3941,6
3942,6
3943,9
3944,9
3945,9
3946,6
3947,6
3948,9
3949,9
3950,8
3951,9
3952,6
3953,0
3954,8
3955,9
3956,9
3957,0
3958,8
3959,1
3960,8
3961,8
3962,9
3963,9
3964,9
3965,1
3966,6
3967,0
3968,3
3969,0
3970,9
3971,1
3972,8
3973,8
3974,9
3975,1
3976,3
3977,9
3978,1
3979,9
3980,9
3981,9
3982,9
3983,1
3984,1
3985,1
3986,1
3987,9
3988,1
3989,6
3990,8
3991,6
3992,6
3993,9
3994,4
3995,1
3996,9
3997,1
3998,8
3999,9
4000,9
4001,6
4002,1
4003,3
4004,3
4005,6
4006,9
4007,9
4008,0
4009,0
4010,1
4011,9
4012,9
4013,8
4014,1
4015,1
4016,3
4017,9
4018,9
4019,9
4020,9
4021,6
4022,1
4023,1
4024,1
4025,1
4026,1
4027,7
4028,3
4029,9
4030,3
4031,1
4032,0
4033,8
4034,1
4035,1
4036,9
4037,1
4038,6
4039,8
4040,9
4041,9
4042,9
4043,9
4044,1
4045,0
4046,9
4047,8
4048,6
4049,1
4050,1
4051,4
4052,6
4053,3
4054,0
4055,1
4056,8
4057,9
4058,6
4059,9
4060,9
4061,4
4062,0
4063,9
4064,8
4065,0
4066,9
4067,9
4068,1
4069,9
4070,9
4071,9
4072,0
4073,6
4074,6
4075,9
4076,1
4077,8
4078,9
4079,1
4080,1
4081,1
4082,6
4083,6
4084,6
4085,6
4086,8
4087,9
4088,9
4089,8
4090,3
4091,1
4092,9
4093,1
4094,9
4095,1
4096,9
4097,1
4098,6
4099,3
4100,9
4101,1
4102,8
4103,1
4104,9
4105,1
4106,6
4107,1
4108,6
4109,9
4110,0
4111,9
4112,6
4113,1
4114,8
4115,6
4116,9
4117,1
4118,9
4119,9
4120,1
4121,9
4122,1
4123,3
4124,9
4125,8
4126,6
4127,9
4128,9
4129,7
4130,6
4131,8
4132,9
4133,7
4134,3
4135,6
4136,6
4137,1
4138,1
4139,6
4140,9
4141,4
4142,8
4143,9
4144,6
4145,9
4146,1
4147,0
4148,9
4149,8
4150,1
4151,8
4152,8
4153,9
4154,8
4155,1
4156,6
4157,1
4158,1
4159,8
4160,0
4161,1
4162,1
4163,9
4164,6
4165,8
4166,9
4167,7
4168,8
4169,6
4170,9
4171,6
4172,9
4173,1
4174,9
4175,2
4176,9
4177,9
4178,9
4179,9
4180,9
4181,8
4182,9
4183,1
4184,9
4185,8
4186,1
4187,8
4188,8
4189,6
4190,3
4191,7
4192,9
4193,9
4194,1
4195,9
4196,1
4197,1
4198,9
4199,6
4200,9
4201,9
4202,1
4203,1
4204,9
4205,9
4206,9
4207,9
4208,9
4209,3
4210,9
4211,9
4212,6
4213,6
4214,9
4215,9
4216,6
4217,9
4218,8
4219,3
4220,5
4221,6
4222,1
4223,0
4224,6
4225,0
4226,8
4227,6
4228,8
4229,9
4230,9
4231,9
4232,1
4233,8
4234,1
4235,8
4236,9
4237,0
4238,6
4239,9
4240,9
4241,1
4242,1
4243,9
4244,6
4245,1
4246,8
4247,0
4248,8
4249,9
4250,6
4251,5
4252,9
4253,8
4254,0
4255,1
4256,6
4257,0
4258,1
4259,6
4260,0
4261,9
4262,9
4263,2
4264,0
4265,8
4266,0
4267,9
4268,1
4269,8
4270,1
4271,8
4272,9
4273,1
4274,6
4275,8
4276,9
4277,6
4278,1
4279,8
4280,3
4281,6
4282,9
4283,1
4284,9
4285,8
4286,2
4287,9
4288,9
4289,9
4290,1
4291,1
4292,1
4293,9
4294,9
4295,9
4296,0
4297,8
4298,0
4299,9
4300,1
4301,9
4302,1
4303,8
4304,6
4305,9
4306,1
4307,9
4308,8
4309,9
4310,1
4311,9
4312,9
4313,0
4314,8
4315,9
4316,9
4317,6
4318,1
4319,9
4320,9
4321,9
4322,8
4323,9
4324,9
4325,9
4326,8
4327,8
4328,1
4329,9
4330,0
4331,6
4332,9
4333,9
4334,9
4335,9
4336,3
4337,1
4338,1
4339,1
4340,6
4341,8
4342,9
4343,0
4344,6
4345,0
4346,6
4347,8
4348,8
4349,6
4350,9
4351,0
4352,8
4353,6
4354,0
4355,6
4356,1
4357,6
4358,1
4359,9
4360,0
4361,8
4362,6
4363,9
4364,6
4365,6
4366,0
4367,8
4368,9
4369,0
4370,6
4371,1
4372,9
4373,9
4374,6
4375,9
4376,9
4377,6
4378,1
4379,0
4380,8
4381,1
4382,9
4383,6
4384,6
4385,0
4386,0
4387,6
4388,9
4389,8
4390,6
4391,1
4392,8
4393,1
4394,0
4395,0
4396,9
4397,9
4398,9
4399,1
4400,1
4401,1
4402,1
4403,9
4404,4
4405,8
4406,8
4407,1
4408,6
4409,6
4410,9
4411,9
4412,0
4413,6
4414,2
4415,9
4416,9
4417,1
4418,8
4419,8
4420,8
4421,8
4422,3
4423,2
4424,1
4425,6
4426,9
4427,6
4428,8
4429,0
4430,1
4431,1
4432,3
4433,8
4434,9
4435,2
4436,9
4437,8
4438,1
4439,9
4440,1
4441,9
4442,8
4443,6
4444,9
4445,0
4446,1
4447,9
4448,8
4449,8
4450,8
4451,9
4452,1
4453,6
4454,1
4455,9
4456,9
4457,9
4458,6
4459,3
4460,8
4461,8
4462,0
4463,8
4464,8
4465,0
4466,9
4467,6
4468,0
4469,9
4470,9
4471,8
4472,6
4473,3
4474,1
4475,9
4476,8
4477,9
4478,3
4479,6
4480,3
4481,9
4482,0
4483,8
4484,9
4485,3
4486,8
4487,1
4488,1
4489,8
4490,1
4491,0
4492,9
4493,9
4494,6
4495,1
4496,9
4497,9
4498,9
4499,1
4500,2
4501,1
4502,9
4503,1
4504,8
4505,9
4506,1
4507,1
4508,8
4509,8
4510,1
4511,1
4512,9
4513,3
4514,6
4515,0
4516,6
4517,1
4518,8
4519,9
4520,9
4521,6
4522,1
4523,9
4524,1
4525,1
4526,1
4527,6
4528,1
4529,6
4530,1
4531,6
4532,0
4533,0
4534,6
4535,9
4536,9
4537,9
4538,6
4539,0
4540,8
4541,9
4542,9
4543,1
4544,9
4545,1
4546,1
4547,9
4548,9
4549,1
4550,0
4551,9
4552,9
4553,9
4554,9
4555,8
4556,9
4557,8
4558,0
4559,8
4560,3
4561,9
4562,8
4563,1
4564,3
4565,8
4566,1
4567,1
4568,9
4569,0
4570,0
4571,8
4572,6
4573,9
4574,6
4575,9
4576,4
4577,8
4578,6
4579,8
4580,9
4581,1
4582,1
4583,6
4584,3
4585,1
4586,8
4587,1
4588,9
4589,9
4590,3
4591,0
4592,9
4593,1
4594,8
4595,1
4596,9
4597,6
4598,8
4599,0
4600,9
4601,1
4602,1
4603,1
4604,9
4605,0
4606,6
4607,1
4608,1
4609,8
4610,6
4611,5
4612,1
4613,0
4614,8
4615,9
4616,1
4617,8
4618,8
4619,1
4620,6
4621,1
4622,1
4623,6
4624,8
4625,8
4626,8
4627,9
4628,6
4629,9
4630,9
4631,3
4632,1
4633,9
4634,9
4635,1
4636,6
4637,1
4638,8
4639,1
4640,6
4641,1
4642,9
4643,6
4644,1
4645,9
4646,8
4647,6
4648,6
4649,9
4650,1
4651,1
4652,9
4653,9
4654,9
4655,8
4656,6
4657,6
4658,1
4659,3
4660,9
4661,3
4662,1
4663,1
4664,1
4665,8
4666,9
4667,9
4668,9
4669,6
4670,9
4671,3
4672,9
4673,1
4674,9
4675,9
4676,9
4677,1
4678,1
4679,9
4680,9
4681,1
4682,9
4683,1
4684,1
4685,1
4686,1
4687,9
4688,9
4689,9
4690,3
4691,3
4692,0
4693,2
4694,9
4695,1
4696,8
4697,9
4698,8
4699,6
4700,6
4701,8
4702,6
4703,9
4704,6
4705,9
4706,8
4707,1
4708,1
4709,1
4710,8
4711,1
4712,8
4713,6
4714,8
4715,9
4716,3
4717,6
4718,9
4719,8
4720,6
4721,9
4722,8
4723,8
4724,6
4725,6
4726,3
4727,6
4728,9
4729,9
4730,1
4731,1
4732,9
4733,1
4734,7
4735,9
4736,6
4737,8
4738,9
4739,9
4740,1
4741,1
4742,4
4743,8
4744,8
4745,6
4746,1
4747,3
4748,1
4749,9
4750,8
4751,9
4752,9
4753,9
4754,1
4755,9
4756,8
4757,1
4758,8
4759,8
4760,6
4761,1
4762,9
4763,5
4764,9
4765,9
4766,9
4767,8
4768,9
4769,1
4770,1
4771,9
4772,9
4773,9
4774,8
4775,9
4776,9
4777,9
4778,6
4779,9
4780,9
4781,6
4782,8
4783,8
4784,1
4785,6
4786,1
4787,1
4788,9
4789,9
4790,9
4791,9
4792,6
4793,0
4794,6
4795,9
4796,8
4797,0
4798,9
4799,9
4800,1
4801,8
4802,9
4803,9
4804,1
4805,0
4806,6
4807,9
4808,1
4809,9
4810,6
4811,9
4812,4
4813,9
4814,8
4815,1
4816,6
4817,4
4818,6
4819,6
4820,8
4821,8
4822,8
4823,9
4824,8
4825,9
4826,9
4827,9
4828,8
4829,1
4830,9
4831,1
4832,8
4833,6
4834,6
4835,1
4836,8
4837,6
4838,1
4839,0
4840,0
4841,9
4842,9
4843,1
4844,6
4845,1
4846,3
4847,1
4848,9
4849,5
4850,6
4851,0
4852,6
4853,1
4854,9
4855,6
4856,1
4857,6
4858,3
4859,2
4860,0
4861,6
4862,1
4863,9
4864,6
4865,8
4866,0
4867,6
4868,9
4869,9
4870,8
4871,8
4872,6
4873,1
4874,9
4875,1
4876,1
4877,6
4878,1
4879,1
4880,5
4881,9
4882,8
4883,8
4884,6
4885,0
4886,9
4887,8
4888,9
4889,9
4890,9
4891,7
4892,8
4893,8
4894,8
4895,7
4896,9
4897,9
4898,9
4899,6
4900,8
4901,1
4902,9
4903,9
4904,1
4905,2
4906,1
4907,9
4908,9
4909,9
4910,9
4911,0
4912,9
4913,1
4914,1
4915,8
4916,1
4917,1
4918,1
4919,1
4920,9
4921,9
4922,9
4923,1
4924,1
4925,6
4926,9
4927,6
4928,1
4929,9
4930,6
4931,9
4932,5
4933,6
4934,6
4935,6
4936,8
4937,9
4938,1
4939,8
4940,0
4941,3
4942,9
4943,6
4944,1
4945,9
4946,9
4947,1
4948,6
4949,0
4950,1
4951,1
4952,6
4953,8
4954,0
4955,9
4956,6
4957,9
4958,9
4959,9
4960,9
4961,6
4962,1
4963,8
4964,8
4965,6
4966,8
4967,9
4968,1
4969,1
4970,8
4971,1
4972,6
4973,6
4974,6
4975,9
4976,3
4977,8
4978,6
4979,9
4980,6
4981,9
4982,8
4983,1
4984,9
4985,9
4986,9
4987,9
4988,9
4989,9
4990,1
4991,9
4992,3
4993,8
4994,8
4995,1
4996,6
4997,1
4998,8
4999,0
5000,1
5001,1
5002,6
5003,9
5004,0
5005,1
5006,9
5007,9
5008,1
5009,9
5010,8
5011,9
5012,1
5013,1
5014,6
5015,5
5016,9
5017,6
5018,6
5019,1
5020,6
5021,8
5022,8
5023,1
5024,9
5025,0
5026,1
5027,6
5028,1
5029,0
5030,6
5031,1
5032,9
5033,9
5034,6
5035,9
5036,1
5037,5
5038,6
5039,9
5040,9
5041,9
5042,3
5043,3
5044,9
5045,9
5046,9
5047,6
5048,6
5049,8
5050,9
5051,3
5052,0
5053,0
5054,9
5055,2
5056,0
5057,1
5058,9
5059,1
5060,9
5061,9
5062,6
5063,6
5064,9
5065,1
5066,6
5067,9
5068,8
5069,9
5070,9
5071,3
5072,9
5073,6
5074,9
5075,8
5076,0
5077,9
5078,5
5079,8
5080,3
5081,9
5082,6
5083,9
5084,9
5085,1
5086,8
5087,9
5088,1
5089,8
5090,9
5091,8
5092,3
5093,1
5094,3
5095,8
5096,6
5097,8
5098,9
5099,9
5100,6
5101,6
5102,8
5103,1
5104,1
5105,0
5106,8
5107,1
5108,1
5109,0
5110,3
5111,8
5112,9
5113,1
5114,9
5115,0
5116,1
5117,1
5118,6
5119,8
5120,2
5121,9
5122,9
5123,9
5124,7
5125,1
5126,0
5127,6
5128,3
5129,9
5130,9
5131,9
5132,9
5133,9
5134,9
5135,9
5136,9
5137,5
5138,8
5139,6
5140,9
5141,9
5142,8
5143,9
5144,1
5145,9
5146,9
5147,3
5148,1
5149,1
5150,1
5151,7
5152,6
5153,8
5154,9
5155,6
5156,1
5157,8
5158,9
5159,9
5160,4
5161,1
5162,1
5163,8
5164,9
5165,9
5166,8
5167,5
5168,6
5169,9
5170,9
5171,9
5172,8
5173,3
5174,1
5175,6
5176,1
5177,3
5178,9
5179,2
5180,9
5181,8
5182,0
5183,0
5184,0
5185,6
5186,8
5187,1
5188,6
5189,6
5190,8
5191,3
5192,8
5193,9
5194,0
5195,1
5196,9
5197,9
5198,8
5199,9
5200,1
5201,1
5202,1
5203,6
5204,9
5205,8
5206,9
5207,9
5208,2
5209,6
5210,6
5211,0
5212,9
5213,8
5214,1
5215,9
5216,6
5217,8
5218,1
5219,8
5220,6
5221,9
5222,1
5223,4
5224,9
5225,9
5226,1
5227,6
5228,9
5229,6
5230,6
5231,9
5232,0
5233,9
5234,1
5235,8
5236,8
5237,8
5238,8
5239,8
5240,6
5241,9
5242,8
5243,1
5244,1
5245,9
5246,6
5247,6
5248,1
5249,8
5250,6
5251,1
5252,9
5253,8
5254,9
5255,3
5256,8
5257,0
5258,6
5259,9
5260,8
5261,6
5262,6
5263,6
5264,1
5265,1
5266,9
5267,9
5268,9
5269,0
5270,1
5271,3
5272,8
5273,1
5274,8
5275,9
5276,6
5277,1
5278,8
5279,6
5280,1
5281,8
5282,7
5283,8
5284,8
5285,1
5286,9
5287,9
5288,1
5289,9
5290,1
5291,9
5292,9
5293,9
5294,1
5295,1
5296,9
5297,9
5298,9
5299,9
5300,1
5301,1
5302,6
5303,8
5304,6
5305,9
5306,6
5307,8
5308,6
5309,0
5310,9
5311,1
5312,9
5313,1
5314,0
5315,6
5316,8
5317,0
5318,1
5319,1
5320,1
5321,1
5322,0
5323,9
5324,9
5325,9
5326,1
5327,1
5328,1
5329,8
5330,9
5331,9
5332,1
5333,9
5334,3
5335,9
5336,1
5337,1
5338,8
5339,9
5340,9
5341,8
5342,1
5343,6
5344,6
5345,6
5346,0
5347,1
5348,0
5349,6
5350,6
5351,1
5352,3
5353,5
5354,9
5355,3
5356,1
5357,9
5358,8
5359,6
5360,9
5361,9
5362,8
5363,9
5364,8
5365,9
5366,1
5367,1
5368,9
5369,0
5370,9
5371,1
5372,9
5373,9
5374,6
5375,8
5376,1
5377,9
5378,1
5379,9
5380,6
5381,9
5382,6
5383,8
5384,9
5385,0
5386,0
5387,9
5388,9
5389,8
5390,0
5391,6
5392,1
5393,1
5394,6
5395,6
5396,8
5397,8
5398,1
5399,9
5400,1
5401,8
5402,0
5403,1
5404,3
5405,3
5406,1
5407,8
5408,0
5409,1
5410,9
5411,0
5412,8
5413,8
5414,9
5415,9
5416,1
5417,3
5418,6
5419,1
5420,6
5421,8
5422,1
5423,9
5424,1
5425,5
5426,6
5427,8
5428,8
5429,2
5430,9
5431,6
5432,0
5433,1
5434,8
5435,9
5436,1
5437,6
5438,6
5439,8
5440,6
5441,9
5442,6
5443,6
5444,9
5445,6
5446,6
5447,3
5448,1
5449,3
5450,1
5451,0
5452,8
5453,1
5454,8
5455,9
5456,8
5457,0
5458,3
5459,9
5460,9
5461,1
5462,9
5463,8
5464,0
5465,9
5466,3
5467,8
5468,1
5469,6
5470,9
5471,1
5472,9
5473,9
5474,0
5475,9
5476,9
5477,8
5478,9
5479,8
5480,1
5481,9
5482,8
5483,3
5484,6
5485,1
5486,0
5487,7
5488,8
5489,9
5490,6
5491,7
5492,1
5493,4
5494,9
5495,4
5496,1
5497,9
5498,9
5499,8
5500,9
5501,1
5502,9
5503,1
5504,9
5505,9
5506,6
5507,8
5508,9
5509,3
5510,1
5511,8
5512,9
5513,0
5514,9
5515,0
5516,1
5517,0
5518,9
5519,8
5520,1
5521,1
5522,9
5523,9
5524,9
5525,8
5526,9
5527,6
5528,1
5529,0
5530,9
5531,1
5532,9
5533,9
5534,8
5535,3
5536,0
5537,0
5538,9
5539,8
5540,8
5541,9
5542,8
5543,6
5544,6
5545,6
5546,1
5547,9
5548,1
5549,1
5550,8
5551,9
5552,9
5553,7
5554,6
5555,0
5556,1
5557,9
5558,9
5559,1
5560,8
5561,9
5562,1
5563,0
5564,9
5565,9
5566,9
5567,9
5568,6
5569,9
5570,1
5571,8
5572,3
5573,1
5574,0
5575,0
5576,9
5577,9
5578,6
5579,8
5580,8
5581,9
5582,9
5583,1
5584,1
5585,9
5586,9
5587,9
5588,9
5589,1
5590,8
5591,1
5592,1
5593,1
5594,9
5595,8
5596,9
5597,3
5598,3
5599,9
5600,1
5601,1
5602,2
5603,6
5604,9
5605,6
5606,0
5607,1
5608,9
5609,6
5610,8
5611,6
5612,6
5613,1
5614,0
5615,8
5616,1
5617,9
5618,8
5619,6
5620,9
5621,6
5622,0
5623,6
5624,6
5625,1
5626,9
5627,6
5628,0
5629,9
5630,6
5631,1
5632,1
5633,9
5634,9
5635,9
5636,3
5637,9
5638,9
5639,9
5640,8
5641,3
5642,6
5643,1
5644,6
5645,8
5646,9
5647,9
5648,0
5649,6
5650,6
5651,9
5652,1
5653,3
5654,6
5655,1
5656,9
5657,1
5658,9
5659,8
5660,8
5661,9
5662,1
5663,1
5664,9
5665,8
5666,9
5667,8
5668,8
5669,8
5670,0
5671,9
5672,6
5673,1
5674,1
5675,3
5676,6
5677,1
5678,6
5679,1
5680,9
5681,9
5682,1
5683,1
5684,0
5685,9
5686,1
5687,6
5688,9
5689,9
5690,1
5691,6
5692,8
5693,1
5694,3
5695,3
5696,1
5697,3
5698,9
5699,9
5700,9
5701,6
5702,1
5703,0
5704,1
5705,6
5706,9
5707,3
5708,0
5709,9
5710,9
5711,1
5712,1
5713,6
5714,0
5715,1
5716,9
5717,8
5718,9
5719,9
5720,9
5721,1
5722,8
5723,8
5724,1
5725,1
5726,1
5727,9
5728,8
5729,1
5730,0
5731,6
5732,8
5733,8
5734,9
5735,9
5736,6
5737,9
5738,1
5739,9
5740,9
5741,4
5742,9
5743,1
5744,8
5745,9
5746,3
5747,6
5748,9
5749,8
5750,1
5751,1
5752,6
5753,9
5754,9
5755,6
5756,9
5757,9
5758,9
5759,8
5760,1
5761,9
5762,3
5763,3
5764,6
5765,9
5766,9
5767,6
5768,6
5769,3
5770,8
5771,1
5772,9
5773,1
5774,6
5775,9
5776,1
5777,6
5778,8
5779,9
5780,1
5781,0
5782,1
5783,7
5784,1
5785,3
5786,6
5787,9
5788,1
5789,1
5790,9
5791,6
5792,9
5793,9
